"Government expenditure on education, total (% of GDP)",KNA,2.44862008094788,NA
"Manufacturing, value added (% of GDP)",ATG,2.31996656629843,NA
"Manufacturing, value added (% of GDP)",DMA,2.50285706647775,NA
"Manufacturing, value added (% of GDP)",GRD,3.31378357160293,NA
"Manufacturing, value added (% of GDP)",KNA,4.78773980647687,NA
"Manufacturing, value added (% of GDP)",LCA,3.20598220520976,NA
"Manufacturing, value added (% of GDP)",VCT,4.11029383916331,NA
"Manufacturing, value added (current US$)",ATG,34129629.6296296,NA
"Manufacturing, value added (current US$)",DMA,13870370.3703704,NA
"Manufacturing, value added (current US$)",GRD,37207407.4074074,NA
"Manufacturing, value added (current US$)",KNA,41214814.8148148,NA
"Manufacturing, value added (current US$)",LCA,54221980.5617359,NA
"Manufacturing, value added (current US$)",VCT,37164516.1920448,NA
Marine protected areas (% of territorial waters),ATG,0.299942076,NA
Marine protected areas (% of territorial waters),DMA,0.034776829,NA
Marine protected areas (% of territorial waters),GRD,0.098035686,NA
Marine protected areas (% of territorial waters),KNA,3.977533102,NA
Marine protected areas (% of territorial waters),LCA,0.218549892,NA
Marine protected areas (% of territorial waters),VCT,0.220097497,NA
"School enrollment, preprimary (% gross)",DMA,66.0313873291016,NA
"School enrollment, preprimary (% gross)",KNA,93.6827011108398,NA
Trained teachers in primary education (% of total teachers),DMA,61.8691596984863,NA
Trained teachers in primary education (% of total teachers),KNA,67.7570114135742,NA
Trained teachers in secondary education (% of total teachers),DMA,47.4332618713379,NA
"Unemployment, female (% of female labor force) (national estimate)",LCA,21.4500007629395,NA
"Unemployment, total (% of total labor force) (national estimate)",LCA,19.5200004577637,NA
Intra-regional exports of goods (current US$) (millions),GRD,1.303715,1.357242
Intra-regional exports of goods (current US$) (millions),VCT,18.471493,NA
